adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0,0,0.001874077,0.00159267,0,0.000661442,9.24E-06,0.078086881,0.5,0.578086881,0.03904344,0,0.17791411,12.33333333
0.761369148,0.016393443,0.016119644,0.002583225,0.000163399,0.000482384,8.70E-06,0.054073807,0.085435766,0.139509573,0.004619837,8,7.57771261,22.70588235
0,0,0,0,0,0,0,1,0.176776695,1.176776695,0.176776695,0,0,0
0,0,3.28E-05,3.18E-05,0,5.49E-06,4.30E-07,0.117041147,0.377964473,0.49500562,0.044237396,0,0.180555556,2.333333333
0,0,1.58E-06,9.67E-05,0,3.94E-07,5.81E-07,0.079056942,0.447213595,0.526270537,0.035355339,0,0.025157233,1
0,0,0.000742583,0.000808419,0,1.94E-05,8.99E-06,0.085435766,0.06401844,0.149454206,0.005469464,0,1.272058824,0.769547325
0,0,0,0,0,0,0,0.156173762,0.707106781,0.863280543,0.110431526,0,0,0
0.266038709,0.007633588,0.007385361,0.001803074,0.000128411,0.000207531,1.26E-05,0.160128154,0.105409255,0.265537409,0.016878989,2,5.736842105,10.6741573
0,0,0,0.000259182,0,0,4.74E-06,1,0.242535625,1.242535625,0.242535625,0,0,2.9375
0,0,0.006815894,9.73E-05,0,6.71E-05,5.87E-06,0.242535625,0.072168784,0.314704409,0.017503501,0,4.4375,0.382198953
0,0,5.80E-05,8.73E-05,0,1.46E-05,4.31E-07,0.073323558,0.447213595,0.520537153,0.032791292,0,0.064864865,3.25
0,0,0.004779029,0.000110006,0,0.000358431,1.89E-06,0.15249857,0.127000127,0.279498697,0.019367338,0,1.571428571,2.524590164
0,0,0,0,0,0,0,0.085435766,0.577350269,0.662786035,0.049326362,0,0,0
0.164472711,0.012578616,0.008703887,0.005657,0.001118568,0.001400619,5.19E-05,0.081923192,0.277350098,0.35927329,0.022721405,2,1.047297297,13.66666667
0,0,0,7.05E-05,0,0,5.89E-06,1,0.176776695,1.176776695,0.176776695,0,0,0.838709677
0,0,0.006057038,0.000377401,0,0.000183734,9.93E-07,0.063887656,0.099503719,0.163391376,0.006357059,0,2.004098361,12.32
0,0,0.000309235,0.000445666,0,3.21E-05,1.62E-06,0.073720978,0.288675135,0.362396113,0.021281413,0,0.513661202,13.90909091
0.09726584,0.001243781,0.004466377,0.002040274,0.000125786,0.000557429,2.83E-06,0.035511041,0.301511345,0.337022386,0.010706982,1,0.597222222,48.3
0,0,0.006711033,6.76E-05,0,0.00043428,6.27E-07,0.097128586,0.213200716,0.310329303,0.020707884,0,0.79047619,4.238095238
0,0,0.000138581,1.17E-05,0,0.000138581,6.91E-07,0.242535625,0.707106781,0.949642406,0.171498585,0,0.0625,1
0,0,0.000102947,2.69E-05,0,1.29E-05,1.34E-06,0.277350098,0.333333333,0.610683431,0.092450033,0,0.333333333,1.875
0.089771599,0.001602564,0.001106832,0.001013446,0.00023116,0.000220701,2.72E-06,0.040291148,0.353553391,0.393844539,0.014245072,1,0.125203252,11.14285714
0,0,0.00041123,0.000208186,0,2.37E-05,1.02E-06,0.057448499,0.149071198,0.206519697,0.008563917,0,0.066225166,0.659090909
0,0,0.003305355,0.003557429,0,0.001129737,3.34E-06,0.030499714,0.5,0.530499714,0.015249857,0,0.520484171,187.6666667
0.08801954,0.001183432,0.031544747,0.002840509,2.47E-05,0.001206676,4.13E-06,0.035511041,0.138675049,0.17418609,0.004924495,1,5.633838384,88.35294118
0,0,0.001913926,3.12E-06,0,8.29E-05,1.95E-07,0.242535625,0.166666667,0.409202292,0.040422604,0,0.625,0.285714286
0.073830359,0.001788909,0.001821228,0.001714743,1.28E-05,4.30E-05,1.39E-05,0.071981575,0.064415663,0.136397238,0.004636741,1,1.083333333,2.370833333
0,0,0.002070748,0.003121077,0,5.72E-05,2.09E-05,0.068518871,0.105409255,0.173928126,0.007222523,0,2.29245283,5.460674157
0.098913027,0.000931099,0.007249892,0.00484018,2.83E-05,0.00040459,6.20E-06,0.031008684,0.169030851,0.200039535,0.005241424,1,2.117420597,64.70588235
0.450852774,0.004295533,0.039044523,0.005858479,8.61E-05,0.001472494,6.96E-06,0.031357362,0.137360564,0.168717926,0.004307265,5,8.123031496,185.8653846
0.685215521,0.024561404,0.020059848,0.001384196,0.000406504,0.000328822,1.81E-05,0.12803688,0.068842839,0.196879719,0.008814422,7,24.9,11.99047619
0.193494739,0.003389831,0.005141851,0.00259074,7.25E-05,0.000276302,7.51E-06,0.043810795,0.138675049,0.182485844,0.006075464,2,1.448076923,15.2745098
0,0,0.000106528,0.005701578,0,2.23E-05,1.10E-05,0.030344856,0.40824829,0.438593147,0.012388236,0,0.050691244,12.6
0,0,0.017136928,0.00082078,0,0.007937644,3.71E-06,0.045883147,0.5,0.545883147,0.022941573,0,0.274261603,45.33333333
0,0,0.001794311,0.000102533,0,7.04E-06,6.23E-06,0.242535625,0.055384878,0.297920503,0.013432806,0,2.0625,0.101538462
0,0,0.001494968,0.000248301,0,0.000107785,1.46E-06,0.079555728,0.169030851,0.248586579,0.013447372,0,1.203821656,6.911764706
0,0,0.001062699,2.76E-06,0,1.30E-05,9.19E-07,0.577350269,0.104828484,0.682178753,0.060522753,0,1,0.022222222
0,0,0.004803576,0.001430593,0,0.000493005,5.16E-06,0.05,0.188982237,0.238982237,0.009449112,0,0.807017544,12.77777778
0,0,0.000737594,0.004339765,0,7.20E-05,2.08E-05,0.071611487,0.23570226,0.307313748,0.016878989,0,0.201030928,4.529411765
0,0,0.004619672,0.000471177,0,0.000231456,1.87E-06,0.075377836,0.162221421,0.237599257,0.0122279,0,2.365714286,21.72972973
0,0,3.21E-05,0.007586207,0,3.21E-05,2.78E-05,0.054073807,0.707106781,0.761180588,0.038235956,0,0.032258065,11
0.91476049,0.011235955,0.016294655,0.007700431,0.000119225,0.000405132,1.75E-05,0.042993358,0.0949158,0.137909158,0.004080749,8,6.411111111,41.30909091
0.087876729,0.001552795,0.00155083,0.002825755,1.22E-05,7.10E-05,1.43E-05,0.048112522,0.106600358,0.154712881,0.005128812,1,1.069605568,5.643678161
0,0,0.003059352,0.00017584,0,5.11E-05,3.03E-06,0.130188911,0.11250879,0.242697701,0.014647397,0,3.017241379,2.512820513
0,0,0.001245446,0.000161563,0,0.000141905,2.91E-06,0.267261242,0.301511345,0.568772586,0.080582296,0,0.230769231,1.2
0,0,0.000649606,0.002650312,0,0.000110829,7.64E-05,0.164398987,0.377964473,0.54236346,0.062136977,0,0.361111111,2.166666667
0,0,0.000778816,8.47E-07,0,1.86E-05,7.06E-08,0.277350098,0.141421356,0.418771454,0.039223227,0,0.25,0.06122449
0,0,3.45E-05,0.000609533,0,8.73E-06,3.22E-06,0.062257281,0.447213595,0.509470876,0.027842302,0,0.011673152,0.75
0,0,0.002735949,0.00025438,0,0.000205647,1.34E-06,0.072739297,0.21821789,0.290957187,0.015873016,0,0.585106383,8.55
0.224192843,0.001420455,0.011244922,0.006094132,1.97E-05,0.000288294,5.86E-06,0.027389552,0.113960576,0.141350128,0.003121329,2,4.147147147,72.86842105
0,0,0.001868242,0.00018737,0,6.59E-05,1.51E-06,0.090909091,0.097590007,0.188499098,0.008871819,0,1.308333333,1.730769231
0,0,0,0.000248429,0,0,4.70E-06,1,0.133630621,1.133630621,0.133630621,0,0,4.527272727
0.966019302,0.013365735,0.043894655,0.002428257,0.000217014,0.001389422,3.23E-06,0.036249972,0.122169444,0.158419416,0.004428639,11,11.45921053,132.969697
0,0,0.006107909,0.000539379,0,0.000269364,1.84E-06,0.059976014,0.169030851,0.229006865,0.010137797,0,2.241877256,21.85294118
0,0,0.001545941,0.000117873,0,0.000154349,1.48E-06,0.118678166,0.19245009,0.311128256,0.022839624,0,0.4,1.923076923
0.530949482,0.00623053,0.024923921,0.002156587,0.000123589,0.00112666,2.65E-06,0.03304093,0.136082763,0.169123694,0.004496301,6,4.415300546,77.09433962
0,0,0.00087499,0.001623463,0,0.000135583,1.49E-05,0.086386843,0.229415734,0.315802576,0.019818501,0,0.45112782,3.722222222
0.073830359,0.001893939,0.02283153,0.000942464,9.82E-05,0.002059119,1.95E-06,0.044324221,0.21821789,0.262542111,0.009672338,1,2.234251969,56.85
0,0,0.000364519,3.75E-06,0,3.91E-05,4.21E-08,0.105999788,0.277350098,0.383349886,0.029399052,0,0.056818182,0.416666667
0,0,0,0.000606106,0,0,7.06E-06,0.204124145,0.288675135,0.49279928,0.058925565,0,0,3.727272727
0.09371132,0.001607717,0.002614088,0.005644078,0.000109649,0.000222466,1.43E-05,0.040522045,0.25,0.290522045,0.010130511,1,0.782894737,31.73333333
0,0,0,0,0,0,0,0.242535625,0.114707867,0.357243492,0.027820744,0,0,0
0.248743267,0.002692998,0.036627119,0.003428928,9.84E-05,0.001940532,3.22E-06,0.030499714,0.185695338,0.216195052,0.005663655,3,5.816573557,226.0714286
0,0,0.004894699,0.000166237,0,0.000142968,5.22E-06,0.179605302,0.150755672,0.330360974,0.027076518,0,2.1,1.651162791
11.2701728,0.013263023,0.004798721,0.00681159,1.44E-05,2.37E-05,7.30E-06,0.030192334,0.085435766,0.1156281,0.002579505,83,78.00091241,166.9338235
0.515766095,0.000802461,0.022931454,0.019743328,5.36E-05,0.002225165,3.97E-06,0.011570943,0.25,0.261570943,0.002892736,6,2.633502946,1311.133333
0,0,0.003055494,0.000648176,0,0.000316097,6.64E-06,0.109108945,0.140028008,0.249136954,0.015278308,0,0.843373494,2.86
0,0,0.003093839,0.000218945,0,0.000191177,5.81E-06,0.164398987,0.21821789,0.382616878,0.0358748,0,0.833333333,2.75
0.09086604,0.002923977,0.002421203,0.002480053,0.00049456,0.000492479,8.19E-06,0.056796183,0.377964473,0.434760656,0.02146694,1,0.495145631,31.16666667
0,0,0.000606064,1.13E-05,0,2.23E-05,5.64E-07,0.21821789,0.182574186,0.400792076,0.039840954,0,0.3,0.206896552
0.159376318,0.004514673,0.0100696,0.00278054,6.72E-05,0.000227751,8.50E-06,0.052631579,0.10976426,0.162395839,0.005777066,2,6.688888889,29.37804878
4.932978866,0.01183432,0.0081459,0.016560837,2.07E-05,9.54E-05,1.44E-05,0.022857516,0.122169444,0.14502696,0.00279249,32,14.24255097,261.7424242
0,0,0.002863247,0.000773326,0,0.000352974,9.52E-06,0.204124145,0.208514414,0.412638559,0.042562827,0,0.391304348,4.272727273
0.101775722,0.007246377,0.022435647,0.000499321,0.000226757,0.000696742,5.62E-06,0.107211253,0.141421356,0.24863261,0.015161961,1,6.23255814,11.32653061
0,0,0,8.24E-05,0,0,1.50E-06,1,0.196116135,1.196116135,0.196116135,0,0,5.44
0.424671363,0.007374631,0.018010097,0.002891545,0.000174155,0.0008239,5.36E-06,0.040032038,0.147441956,0.187473995,0.005902402,5,4.78812199,70.33333333
0.461452717,0.002553626,0.022169751,0.009530391,0.000103199,0.001350432,6.60E-06,0.022857516,0.196116135,0.218973651,0.004482728,5,3.662833246,286.88
0,0,0.001155306,0.000937289,0,5.52E-05,4.71E-06,0.069337525,0.185695338,0.255032863,0.012875655,0,0.68115942,7.071428571
0,0,0.006529998,0.003307951,0,0.002251445,5.48E-06,0.040522045,0.5,0.540522045,0.020261022,0,1.118421053,226.6666667
0,0,0,1.71E-05,0,0,2.85E-06,1,0.089802651,1.089802651,0.089802651,0,0,0.528455285
0.095608204,0.005291005,0.002575927,0.00273623,0.000613874,0.0006193,1.81E-05,0.074329415,0.316227766,0.390557181,0.023505025,1,0.416666667,9.111111111
0,0,0,0,0,0,0,0.1,0.707106781,0.807106781,0.070710678,0,0,0
0,0,0.001167356,0.000116698,0,0.000143712,1.37E-06,0.108465229,0.25819889,0.366664119,0.028005602,0,0.107142857,1.571428571
0,0,0,4.71E-05,0,0,3.94E-06,1,0.12803688,1.12803688,0.12803688,0,0,1.15
0,0,0.012681159,0.000557866,0,0.000166673,1.72E-05,0.707106781,0.110431526,0.817538307,0.078086881,0,14,4.703703704
0.107729889,0.003496503,0.007300678,0.000400768,5.82E-05,0.000169658,4.83E-06,0.118678166,0.070186241,0.188864406,0.008329574,1,7.042857143,3.648514851
0.09040609,0.00257732,0.004098128,0.000850648,5.44E-05,0.000150114,2.77E-06,0.055048188,0.133630621,0.188678809,0.007356124,1,2.352583587,14.34545455
0.09726584,0.001197605,0.024792058,0.002344932,3.07E-05,0.001037272,3.40E-06,0.035511041,0.15430335,0.189814391,0.005479473,1,4.34469697,84.87804878
0,0,0.004237288,5.69E-06,0,0.000340136,9.49E-07,0.577350269,0.25819889,0.835549159,0.149071198,0,0.5,0.357142857
0,0,1.15E-06,1.17E-05,0,1.15E-06,3.67E-07,0.179605302,0.707106781,0.886712083,0.127000127,0,0.033333333,1
0,0,0.004692355,0.000252874,0,0.000174401,3.02E-06,0.134839972,0.156173762,0.291013734,0.021058466,0,2.12962963,7.275
0,0,0.002443841,8.16E-05,0,4.70E-05,1.85E-06,0.156173762,0.104828484,0.261002246,0.016371459,0,1.4,0.655555556
0,0,0.00182349,0.000171306,0,3.50E-05,1.45E-05,0.316227766,0.132453236,0.448681002,0.041885391,0,2,0.339285714
0,0,0.00126195,3.65E-05,0,7.94E-05,8.23E-07,0.145864991,0.144337567,0.290202559,0.021053798,0,0.130434783,0.170212766
0.442875637,0.006105006,0.019836042,0.003030948,6.27E-05,0.00045478,4.69E-06,0.038069349,0.094072087,0.132141436,0.003581263,5,9.386066763,63.40178571
0,0,0.007984345,0.000147797,0,0.000323361,2.69E-06,0.150755672,0.164398987,0.31515466,0.02478408,0,4.930232558,7.805555556
0,0,0.00066942,0.002078917,0,0.000150386,1.80E-06,0.022680461,0.40824829,0.430928751,0.009259259,0,0.112197633,43.8
0,0,0.000613922,1.52E-06,0,2.79E-05,9.51E-08,0.242535625,0.075592895,0.31812852,0.01833397,0,0.125,0.011494253
0,0,0.006278239,0.002357037,0,0.00036123,1.48E-05,0.076923077,0.208514414,0.285437491,0.01603957,0,3.31547619,25.31818182
0.314628691,0.002094972,0.017644748,0.006289632,2.23E-05,0.000427308,5.72E-06,0.027389552,0.099014754,0.126404306,0.00271197,3,6.807057057,90.03960396
0,0,0.007080117,6.62E-06,0,0.001248189,4.14E-07,0.242535625,0.158113883,0.400649508,0.038348249,0,1.1875,0.487179487
0,0,0.001200299,0.000305554,0,1.20E-05,9.81E-06,0.179605302,0.12803688,0.307642182,0.022996102,0,1.866666667,0.7
0.102567923,0.004,0.002467208,0.005142141,9.28E-05,4.37E-05,0.000108784,0.150755672,0.120385853,0.271141525,0.01814885,1,3.930232558,3.808823529
0,0,1.01E-05,2.69E-05,0,2.54E-06,1.69E-07,0.078326045,0.447213595,0.52553964,0.035028472,0,0.00617284,0.25
0,0,3.62E-06,0.000476077,0,3.62E-06,2.05E-06,0.069504805,0.707106781,0.776611586,0.049147319,0,0.009708738,2
0,0,0.015020539,0.000283628,0,0.000272776,2.80E-06,0.097128586,0.042796049,0.139924635,0.00415672,0,12.24761905,2.700917431
0,0,0.001115215,1.04E-05,0,8.80E-05,1.68E-07,0.137360564,0.130188911,0.267549475,0.017882822,0,0.211538462,0.534482759
0,0,1.90E-05,0.002353387,0,3.81E-06,2.49E-05,0.104257207,0.40824829,0.512505497,0.042562827,0,0.087912088,2
0,0,0,0,0,0,0,0.088045091,0.707106781,0.795151872,0.062257281,0,0,0
0,0,0.002226117,0.000166364,0,5.70E-05,2.15E-06,0.107211253,0.130188911,0.237400164,0.013957716,0,0.720930233,1.086206897
0,0,0.000923361,7.63E-06,0,6.33E-05,3.64E-07,0.223606798,0.19245009,0.416056887,0.043033148,0,0.052631579,0.115384615
0,0,0.000141623,1.36E-05,0,2.71E-06,2.89E-07,0.145864991,0.122169444,0.268034436,0.017820245,0,0.043478261,0.045454545
0,0,0.003592897,0.000446058,0,0.000423669,1.76E-06,0.065938047,0.267261242,0.333199289,0.017622684,0,0.707423581,15.84615385
0.084493733,0.004385965,0.005102406,0.001126229,7.63E-05,7.47E-05,1.08E-05,0.116247639,0.093250481,0.20949812,0.010840148,1,7.547945205,9.307017544
0,0,0.001147504,0.003197089,0,0.000146318,1.05E-05,0.051571062,0.301511345,0.353082407,0.01554926,0,0.432,16.2
0.077516816,0.000901713,0.009635812,0.00588409,0.000100918,0.001428114,1.29E-05,0.030344856,0.316227766,0.346572622,0.009595886,1,1.100460829,137.6666667
0.097299636,0.009615385,0.013754666,0.000396935,0.000428082,0.000576773,1.26E-05,0.179605302,0.116247639,0.295852941,0.020878692,1,6.933333333,3.287671233
0,0,0.000142491,1.38E-06,0,8.51E-06,4.62E-08,0.182574186,0.229415734,0.41198992,0.041885391,0,0.034482759,0.055555556
0.134957466,0.002702703,0.004289268,0.003234473,8.73E-05,0.000216313,1.27E-05,0.056796183,0.169030851,0.225827034,0.009600307,1,1.310679612,15.05882353
0.085703013,0.000339789,0.007018905,0.009854908,8.50E-05,0.00178435,3.45E-06,0.018524872,0.447213595,0.465738468,0.008284575,1,1.116374871,824.5
0,0,0.002963456,0.000403531,0,0.00017386,1.57E-06,0.065938047,0.171498585,0.237436632,0.011308282,0,1.165938865,10.81818182
0,0,0,0,0,0,0,0.15430335,0.40824829,0.56255164,0.062994079,0,0,0
0.279235535,0.003322259,0.002048169,0.002242254,5.87E-05,0.000158845,7.10E-06,0.043810795,0.125,0.168810795,0.005476349,2,0.698076923,5.984126984
0,0,0.000167436,0.001301453,0,8.55E-05,6.03E-06,0.062869461,0.577350269,0.640219731,0.0362977,0,0.01984127,2.5
0,0,0.000663716,4.45E-05,0,0.00022732,5.06E-07,0.106600358,0.5,0.606600358,0.053300179,0,0.114942529,3.333333333
0,0,0.021133337,0.000627764,0,0.000756267,2.96E-06,0.068041382,0.114707867,0.182749249,0.007804882,0,5.641860465,17.52
0,0,0.000885798,0.000163992,0,0.000885798,7.83E-07,0.069171446,0.707106781,0.776278228,0.048911599,0,0.067307692,14
0,0,0.000594004,0.000103527,0,0.000126315,7.87E-07,0.104257207,0.377964473,0.48222168,0.03940552,0,0.362637363,9
0.118112125,0.002832861,0.003250199,0.003103984,4.34E-05,3.80E-05,1.26E-05,0.577350269,0.107211253,0.684561523,0.061898446,1,24.5,21.5
0.115008565,0.000180963,0.00549474,0.001389407,7.90E-06,1.08E-05,6.45E-05,0.213200716,0.03601412,0.249214837,0.007678236,1,47,1.096103896
0,0,0.000342935,0.003148144,0,5.01E-05,3.60E-05,0.121267813,0.353553391,0.474821203,0.042874646,0,0.208955224,3.714285714
0,0,0,0,0,0,0,0.277350098,0.333333333,0.610683431,0.092450033,0,0,0
0,0,0.020802411,0.001667453,0,0.001421291,2.15E-06,0.035511041,0.21821789,0.253728931,0.007749144,0,2.523989899,100.7
0,0,0.013942628,0.000255963,0,0.001566029,1.22E-06,0.069171446,0.185695338,0.254866785,0.012844815,0,1.057692308,11.21428571
0,0,0.020512821,0.000251524,0,0.000147412,7.73E-06,0.707106781,0.079555728,0.78666251,0.056254395,0,24,2.592356688
0,0,0.000381964,0.001308512,0,3.83E-05,6.03E-06,0.071611487,0.277350098,0.348961586,0.019861453,0,0.092783505,11.5
0,0,0.004533412,0.007077384,0,0.000353607,2.12E-05,0.046676003,0.25,0.296676003,0.011669001,0,1.593886463,50.8
0.086540556,0.002212389,0.000593901,0.000635459,0.000280899,8.06E-05,1.54E-06,0.051231552,0.333333333,0.384564885,0.017077184,1,0.136842105,11.625
0,0,8.24E-06,0.00385208,0,8.24E-06,2.15E-05,0.069337525,0.707106781,0.776444306,0.049029034,0,0.014492754,5
0,0,0.000192756,1.47E-06,0,3.01E-06,3.60E-08,0.15430335,0.108465229,0.262768579,0.016736548,0,0.097560976,0.047619048
0,0,2.86E-05,0.001037903,0,1.43E-05,1.89E-06,0.040622223,0.577350269,0.617972492,0.023453251,0,0.041322314,12.5
0,0,0,6.78E-06,0,0,1.13E-06,1,0.142857143,1.142857143,0.142857143,0,0,0.208333333
0,0,0.001458645,8.70E-05,0,1.93E-05,2.46E-06,0.25,0.098532928,0.348532928,0.024633232,0,0.866666667,0.862745098
0,0,0.00157011,8.10E-05,0,2.28E-05,1.42E-06,0.267261242,0.087705802,0.354967044,0.023440362,0,1.153846154,1.573643411
0,0,0,0,0,0,0,0.15249857,0.707106781,0.859605352,0.107832773,0,0,0
0,0,0.000520277,0.002442307,0,0.00013374,5.33E-06,0.042717883,0.447213595,0.489931478,0.019104018,0,0.237659963,33.75
0,0,0.000127907,0.001271877,0,3.39E-05,7.66E-06,0.072739297,0.447213595,0.519952892,0.032530002,0,0.026595745,1.5
0,0,0.001407428,0.001073329,0,0.000109168,5.07E-06,0.066666667,0.25,0.316666667,0.016666667,0,0.553571429,8.6
0.204648097,0.004301075,0.010190681,0.002070646,0.000109697,0.000340565,5.16E-06,0.050636968,0.150755672,0.201392641,0.00763381,2,5.858611825,58.1627907
0,0,0.001074113,7.63E-05,0,8.50E-05,8.75E-07,0.108465229,0.242535625,0.351000854,0.026306682,0,0.226190476,1.9375
0,0,0.017748515,0.00068966,0,0.000787133,8.77E-07,0.035007002,0.109108945,0.144115947,0.003819577,0,2.798773006,29.40963855
0,0,0.004149966,0.000389345,0,0.000375578,6.32E-07,0.035007002,0.098532928,0.13353993,0.003449342,0,0.771779141,6.81372549
0,0,4.13E-07,0.000399632,0,1.03E-07,3.31E-06,0.088045091,0.447213595,0.535258686,0.039374962,0,0.015625,0.5
0.097975938,0.008196721,0.009280245,0.0003329,0.00026455,0.000860215,5.90E-06,0.15249857,0.125,0.27749857,0.019062321,1,1.857142857,2.857142857
0.474911054,0.002270148,0.00226247,0.003103982,7.79E-06,1.80E-05,1.19E-05,0.071611487,0.086386843,0.15799833,0.00618629,4,8.072164948,13.27067669
1.346280676,0.00152755,0.049503605,0.046583778,3.13E-05,0.001634734,6.81E-06,0.010466758,0.141421356,0.151888114,0.001480223,14,10.02103649,1868.306122
0,0,0,1.19E-05,0,0,1.99E-06,0.447213595,0.15430335,0.601516945,0.069006556,0,0,0.170731707
0,0,0.002240549,1.21E-05,0,0.000576095,1.93E-07,0.125988158,0.353553391,0.479541548,0.04454354,0,0.080645161,0.714285714
0,0,0.00203541,0.000378079,0,8.00E-05,4.13E-06,0.121267813,0.138675049,0.259942862,0.01681682,0,0.791044776,4.254901961
0,0,0,2.81E-06,0,0,5.62E-07,0.5,0.185695338,0.685695338,0.092847669,0,0,0.142857143
0,0,0.000152729,0.004689682,0,7.78E-05,9.33E-06,0.040522045,0.577350269,0.617872314,0.023395414,0,0.057565789,17.5
0.090642352,0.005405405,0.01266729,0.000649227,0.000181389,0.000615863,4.47E-06,0.081923192,0.162221421,0.244144613,0.013289697,1,3.939189189,16.54054054
0,0,0.000628289,3.47E-05,0,0.000114858,2.61E-07,0.087705802,0.333333333,0.421039135,0.029235267,0,0.054263566,2.125
0.187356444,0.011627907,0.0054578,0.000820049,0.000355051,0.000235619,6.67E-06,0.089442719,0.150755672,0.240198391,0.013483997,2,2.483870968,8.209302326
0,0,0,0,0,0,0,1,0.208514414,1.208514414,0.208514414,0,0,0
0,0,0.001028962,0.001369981,0,1.79E-05,3.45E-06,0.030499714,0.107832773,0.138332487,0.003288869,0,0.676908752,6.741176471
0.077968063,0.005952381,0.009456857,0.001524254,0.000239808,0.001020924,1.46E-05,0.086386843,0.179605302,0.265992145,0.015515535,1,1.428571429,6.733333333
0,0,9.06E-05,0.005516972,0,3.06E-05,8.90E-06,0.030499714,0.5,0.530499714,0.015249857,0,0.040037244,15
0,0,0.000171518,0.000197797,0,2.48E-05,1.14E-06,0.160128154,0.353553391,0.513681544,0.056613852,0,0.315789474,14.42857143
0,0,0.006875661,0.001782524,0,0.001002542,9.98E-06,0.068518871,0.25819889,0.326717761,0.017691496,0,0.839622642,12.71428571
1.344255407,0.007579586,0.066673157,0.00991648,0.000138213,0.002153307,5.69E-06,0.022857516,0.132453236,0.155310752,0.003027552,15,13.33978045,465.6964286
0.073830359,0.005524862,0.010553405,0.008245198,0.000455166,0.001948659,8.19E-05,0.085435766,0.267261242,0.352697008,0.022833669,1,1.058823529,15.30769231
0,0,0.001325215,0.001286141,0,4.25E-05,1.49E-05,0.116247639,0.160128154,0.276375793,0.01861452,0,1.465753425,5.473684211
0,0,0.000216113,0.005248801,0,8.06E-05,8.37E-06,0.022680461,0.5,0.522680461,0.01134023,0,0.048893464,32.66666667
0.123348404,0.002604167,0.003037507,0.001424504,3.19E-05,2.62E-05,5.53E-06,0.577350269,0.092057462,0.669407731,0.0531494,1,23,16.51282051
0,0,0.0052715,0.000139311,0,0.000296191,1.81E-06,0.113227703,0.213200716,0.32642842,0.024140227,0,0.961038961,4.428571429
0,0,0,0,0,0,0,0.032274861,0.707106781,0.739381642,0.022821773,0,0,0
0,0,0.000803536,0.000248647,0,7.38E-05,2.57E-06,0.1,0.242535625,0.342535625,0.024253563,0,0.404040404,2.5
0,0,0.001914291,0.001540646,0,6.10E-05,1.39E-05,0.081923192,0.108465229,0.190388421,0.008885818,0,1.831081081,2.892857143
0,0,2.65E-06,0.001190314,0,8.85E-07,7.12E-06,0.066666667,0.5,0.566666667,0.033333333,0,0.008928571,1
0,0,0.006127853,0.000281474,0,0.001804774,3.76E-06,0.115470054,0.447213595,0.562683649,0.051639778,0,0.418918919,7.75
0,0,5.42E-05,0.001307759,0,5.42E-05,2.38E-06,0.040032038,0.707106781,0.74713882,0.028306926,0,0.009630819,6
0,0,0.002579756,0.000352331,0,0.000125463,1.08E-06,0.055048188,0.19245009,0.247498278,0.010594029,0,1.133738602,14.61538462
0,0,0.000310028,9.94E-05,0,1.95E-05,4.98E-06,0.277350098,0.242535625,0.519885723,0.067267279,0,0.75,1.375
0.475878463,0.008319468,0.022646272,0.001657414,7.74E-05,0.000512567,3.87E-06,0.046829291,0.084818893,0.131648184,0.003972009,5,10.97802198,38.92753623
0,0,0.000197111,0.019911881,0,9.89E-05,4.77E-05,0.042717883,0.577350269,0.620068152,0.024663181,0,0.171846435,50
0,0,0.00360769,0.000357782,0,0.000390627,1.74E-06,0.069171446,0.267261242,0.336432688,0.018486847,0,0.509615385,8.384615385
0,0,0,0,0,0,0,0.090909091,0.707106781,0.798015872,0.064282435,0,0,0
0,0,0.003301229,0.00029908,0,0.000192173,1.48E-06,0.072739297,0.158113883,0.23085318,0.011501093,0,0.968085106,7.820512821
0,0,0.002191364,4.02E-05,0,0.000111345,2.01E-06,0.277350098,0.2,0.477350098,0.05547002,0,2.416666667,2.25
0.423255033,0.005636979,0.031764342,0.003478595,0.00013696,0.001156341,4.35E-06,0.034585723,0.150755672,0.185341395,0.005213994,5,7.853892216,157.6976744
0.073830359,0.000693963,0.008226511,0.002146488,3.52E-05,0.001873892,5.07E-06,0.026509257,0.21821789,0.244727147,0.005784794,1,0.487341772,34.65
0,0,0,0.000680735,0,0,8.59E-06,0.111803399,0.707106781,0.81891018,0.079056942,0,0,1
0,0,0.010100328,0.00044188,0,0.001091932,1.48E-05,0.188982237,0.288675135,0.477657371,0.054554473,0,2.62962963,7.727272727
0,0,0.002283852,0.001902467,0,0.000169129,1.84E-05,0.089442719,0.176776695,0.266219414,0.015811388,0,1.048387097,4.387096774
0,0,0,0,0,0,0,0.158113883,0.5,0.658113883,0.079056942,0,0,0
0,0,2.33E-05,3.61E-05,0,4.67E-06,4.88E-07,0.117041147,0.40824829,0.525289438,0.047781848,0,0.208333333,3.2
0,0,0.004320582,9.59E-05,0,0.000198673,1.24E-06,0.113227703,0.188982237,0.30220994,0.021398025,0,1,3.666666667
0.467778736,0.008741259,0.014595772,0.00102439,7.81E-05,0.00045723,2.60E-06,0.049690399,0.081378846,0.131069245,0.004043747,5,5.767326733,23.26666667
0,0,0.000513932,3.98E-05,0,0.000185854,2.97E-07,0.087705802,0.5,0.587705802,0.043852901,0,0.03875969,3.333333333
